text,id,length,has_url,has_phone,label
게임 캐릭터는 그게 존귀지 카트,82969,17,0,0,0
학교 다닐 때 공부는 좀 했어?,95016,17,0,0,0
아마도 나중에 갈 것 같아 ㅋㅋ 너한테 문자 안 가면 <PHONE>으로 전화해줘!,67695,45,0,1,0
이대호 홈런 쳤어요,75650,10,0,0,0
얌 요새 날씨 이상한 거 같애,83591,16,0,0,0
음... 애인도 없으면 소소한 강아지 한 마리랑 친해져 보는 건 어때?,61481,39,0,0,0
얌 그래도 취업하기 전에 오라궁,89699,17,0,0,0
나는 프로게이머라는 직업이 이렇게 흥할줄 몰랐네 키키,75611,29,0,0,0
오빠는 오빠만의 여행팁 같은 거 있어요?,68866,22,0,0,0
우리 강아지 오늘 산책을 못했어 ㅠ,95059,19,0,0,0
너도 궁금하면 저번에 말했던 레시피 이기광이 추천한 거 <URL>하나 드릴게 ㅎㅎ 다음에 보면 그거로 요리해봐~,84087,62,1,0,0
고양이냐 강아지냐 **의 선택은,42707,17,0,0,0
너는 그럼 취업은 어떻게 할거야?,110874,18,0,0,0
나 햄찌 키우고 싶어!,63758,12,0,0,0
빠지가서 내기당구를 쳐보자 우리,63699,17,0,0,0
남친이 고양이 기르는데 너무 귀여워 키키,76494,22,0,0,0
그 친누나 살인하고 혼자 쑈한 동생 징역 몇년 나왔어?,69221,30,0,0,0
별게 다 부럽다 키키,99433,11,0,0,0
이번에 하이버에서 옷 샀는데 거기 좋더라,100683,22,0,0,0
주변에 해병대 나오신 분 있나?,58837,17,0,0,0
이 동네 그리고 교통 핵 불편,67257,16,0,0,0
요즘 운동도 하나,49269,9,0,0,0
니는 지금 자동차 가지고 있나?,75823,17,0,0,0
이번에 아빠 차 바꾸려고 하시는데 좋은 걸로 바꿨으면 좋겠다 키키,48037,36,0,0,0
이번에 나 알바 구했어!,100189,13,0,0,0
바퀴달린 집 예능에서 공명이랑 이하늬 나오는 거 재밌더라 키키,111668,34,0,0,0
니는 월세에 살아본 적 있나?,129205,16,0,0,0
내 동생 전역할 때 데릴러 가야 하나...,83663,23,0,0,0
얌 스우파 이번 주 거 봄?,83837,15,0,0,0
나 캐스퍼 전기차 살라고,100228,13,0,0,0
"ㅋㅋ 아 진짜 어제 너무 웃겨서 눈물나더라구, 그런데 누가 보면 이게 왜 웃긴지 모르겠다니까 링크 <URL> 여기에 올려둔 건데 한번 봐봐! 궁금하면 전화 좀 <PHONE> 번으로 주렴~",96629,104,1,1,0
언니는 진로 결정 어디로 했어?,42926,17,0,0,0
동생이 있으면 어떤 기분이야? ㅋ,42867,18,0,0,0
강아지 치약 사놓은 거 어케 쓰는 거야?,58801,22,0,0,0
강아지는 매일 자...,130133,12,0,0,0
너 이직 준비 할 꺼야?,42682,13,0,0,0
쇼핑몰에서 대량으로 구매하니까 유산균이 떨어지질 않아요 하하,83896,33,0,0,0
요즘 주변에 결혼식 많이 하더라구요,83206,19,0,0,0
인테리어 하는 것에 관심이 있나요? 키키,83720,22,0,0,0
해병대만 이렇게 고집하니까 육군 공군 해군은 섭섭해 하겠어,130855,32,0,0,0
내 아는 동생 보니까 군대 동반 입대로 갔더라 키키,111674,28,0,0,0
요즘 백종원 골목식당 유명하던데 너 봐?,67373,22,0,0,0
아니~ 지금 가을아니냐고요~ 왜 여름이 안가노~,68547,26,0,0,0
"아, 그래 그럼 이 푸드트럭 위치는 물어볼테니까 전화번호 좀 알려줘 <PHONE> 이거야?",113377,50,0,1,0
얌 서울은 차 겁나 막히지?,76728,15,0,0,0
시리아에서 또 폭탄 테러가 일어났다고 하네 ㅜㅜ,130744,26,0,0,0
제주도 가고 싶구만 키키,111681,13,0,0,0
이번 명절에 할머니 댁 다녀왔어?,45599,18,0,0,0
니 여자친구분 사진 보니까 외모가 빼어나시던데 하하,43116,28,0,0,0
응응 미복귀 제대로 거의 한 달은 빨리 나온다던데?,131738,28,0,0,0
형아~ 연말 파티 장소 좋은 곳 찾았어 ㅋㅋ 보고 싶으면 여기 <URL> 눌러봐! 근데 내일 내 번호로 <PHONE> 전화 좀 해줄래? 다른 것도 좀 얘기할게 있거든.,84386,93,1,1,0
너 요즘 유튜브 많이 봐?,76539,14,0,0,0
짱구 캐릭터 진짜 좋은데 요새 이불이랑 그런 거 사고 싶더라고요 키키,73221,38,0,0,0
오늘 엄마 백신 2차 맞으신댔는데 퇴근 안 하시는 거 보니 맞고 일하시나 보네 ㄷㄷ,61849,46,0,0,0
요즘에는 복무 기간도 줄고 뭐 폰도 쓴다더라고요? 키키,69039,30,0,0,0
식사 뭐 했어?,82679,8,0,0,0
야 내일 새벽에 낚시 가자네? 배 타는 곳 위치 몰라서 헤맬까봐 전화번호 알려줄게 <PHONE> 여기야~ 아무때나 연락해!,84248,68,0,1,0
요즘 들어 연애가 너무 어려워,83706,16,0,0,0
요새 롤드컵 하던데 키키 롤은 좀 하나?,110999,22,0,0,0
요새 세상에 먼 일이 있누...,96233,17,0,0,0
"아, 그르지 내 운전 중이라 정신 없어. 길 바뀌었다면서? <PHONE>으로 연락주면 알려줄게 ㅋㅋ",85070,55,0,1,0
니는 집 청소 자주 하나?,96161,14,0,0,0
이제 가을이야! 가을 좋아해?,64582,16,0,0,0
그냥 차 주는 회사 취업할게 내가. 면허는 누가 따줄래?,47578,31,0,0,0
아 진짜 드디어 다음 달이면 알바 그만둔다,100289,23,0,0,0
*이 회사 왜케 바쁨?,69418,12,0,0,0
와 페이커 진짜 잘나가네요 광고도 많이 찍고,43011,24,0,0,0
졸 미국 가고 싶당,41349,10,0,0,0
아 당장이라도 이모네 집 가고 싶다,82667,19,0,0,0
난 해외여행이 마렵다...,64141,14,0,0,0
계절이 사라지면 곤충이 많아진댔어...,113503,21,0,0,0
건강에는 밀가루 넘 안 좋아,58289,15,0,0,0
해외 코로나 다시 난리네,110903,13,0,0,0
보드 탈 줄 아시나유,48465,11,0,0,0
난 그냥 내가 좋아하는 연예인이 광고하는 어플 쓸랭,96078,28,0,0,0
기억에 남는 선생님 있어?,61185,14,0,0,0
너 요즘 시험 기간에 어디서 공부 해?,60677,21,0,0,0
대만 13층 건물이 화재 났나 보네,99636,19,0,0,0
"그치 그치 나도 발견하자마자 ""와 이거 완전 대박ㅋㅋ"" 하고 링크 바로 남겨봤어 <URL> 이거 보세요, 꼭!",67057,61,1,0,0
"어제 네가 예약했던 그 식당, 내가 다시 예약해놨어. 필요하면 이 번호로 연락해 <PHONE> 아마도 문의 받을듯!",42672,64,0,1,0
"야, 다음 주 토욜 파티 오면 개꿀잼일 거 같은데? 주소 잊어버리면 바로 이 번호로 연락해 <PHONE> ㅎㅎ 철야 준비하라고~",42287,71,0,1,0
저녁에 뭐 먹지 고민이네,82659,13,0,0,0
나 오늘 메이플스토리 깔았다~ 키키,63479,19,0,0,0
넌 메이플스토리 플레이 해본 적 있어? 키키,63679,24,0,0,0
요즘 티비 프로 볼게 없어 ㅠㅠ,49031,17,0,0,0
토끼 키워 보신 분,84167,10,0,0,0
10억 주면 군대 다시 갈래,42965,15,0,0,0
야식 메뉴로 족발 먹을지 피자 먹을지 고민이네,78873,25,0,0,0
오빠는 피부과 다녀보신 적 있으세요?,100821,20,0,0,0
광주에 지하철 노선 새로 생기는 거 알지,67597,22,0,0,0
그래도 세종이면 서울도 가깝지 않아?,64632,20,0,0,0
잘 잤냐,133684,4,0,0,0
*** 겁나 웃긴 듯 키키,72956,14,0,0,0
"아, 그거 그냥 구글에 검색하면 바로 나오는데! 여기 링크 걸어봤어 봐봐 <URL>",58432,46,1,0,0
주니어 3세 계획은 언제야?,68262,15,0,0,0
영화 보는 거 좋아해?,45612,12,0,0,0
"야, 너 차 나타나지 않으면 고민되면 이 번호로 전화해봐 <PHONE>. 근데 가긴 해야 돼서 늦지 않게 나와~",135552,62,0,1,0
해외에서는 코로나는 이미 사라지는 게 아니라 계속 같이 존재하며 지내야 한다고 아예 마스크 벗고 지내는 나라도 있다는 기사를 봤던 것 같아,83313,77,0,0,0
**이는 좋겠다,100424,8,0,0,0
전기차 타는 건 아니지?,96542,13,0,0,0
나 요즘 아파트로 이사 가고 싶어 ㅠㅠ,49214,21,0,0,0
오늘 나 배달 시켜 먹을까 고민 중이야,68952,21,0,0,0
학교 다닐 때 뭐가 제일 기억나?,47780,18,0,0,0
요즘 먹방 유튜버들 엄청 자연스럽게 공중파 나오지 않냐,113429,30,0,0,0
중국에서 다시 석탄 수입 재개한다더라구요,76800,22,0,0,0
다들 옷살 때 어디서 사세요?,99599,16,0,0,0
군대 있을 때 어디서 근무했어?,130895,17,0,0,0
라떼는 세일러문이나 봤지,69194,13,0,0,0
인테리어에 관심 있어?,96261,12,0,0,0
"왜냐면 지금 집에 냉장고 파뤼 하는 중이라고 ㅋㅋㅋㅋ 참, 바쁜데도 카페 주소 여기다 올려놨어 <URL>, 안내 문자 확인 잘 받았으면 좋겠다~",76200,80,1,1,0
"담주 토요일 약속 잡았던 것 기억나지? 어디서 만나는건지 까먹었다면, <PHONE>으로 전화줘! 내가 친절히 알려줄게ㅎㅎ",43076,67,0,1,0
요즘 너 몸 아픈 곳 있어?,66866,15,0,0,0
오늘 나갔다 왔나?,49265,10,0,0,0
오빠야 드라마 좋아하나?,68613,13,0,0,0
너 나를 많이 위해주는구나? 생각보다 감동인데?,43035,26,0,0,0
요즘 운동하고 있나?,41787,11,0,0,0
아 요즘 재밌는 뉴스 없냐,82772,14,0,0,0
드디어 주말이네...,48356,11,0,0,0
펜트하우스 얼마 전에 종영 한거 봤어?,68273,21,0,0,0
누나들 다 결혼 하셨어?,135683,13,0,0,0
"어제 카페에서 찍은 사진 확인해봐, 여기 너무 예쁘더라구 <URL>ㅎㅎ 역시 나의 시선은 다르지 않아?",130904,57,1,0,0
너 마피아 잘 못할 듯,84612,12,0,0,0
다들 인생 여행지가 어디야?,89947,15,0,0,0
"언니 김치찌개가 갑자기 너무 먹고 싶어서, 요즘 대세라는 그 레시피 찾아봤어ㅎㅎ 여기서 확인해봐! <URL>",76751,60,1,0,0
올 여름은 비가 많이 안 왔던 것 같다?,49065,22,0,0,0
최근에 어디 여행 다녀왔니?,96411,15,0,0,0
*서방 엊그제 경찰서 가서 조사받고 왔잖아,75054,23,0,0,0
"오늘 회의록 봐봐 진짜 재밌는데!! <URL> 여기에 올려놨고, 궁금한 거 있으면 편하게 <PHONE> 번호로 전화해봐~ ㅋㅋ",67252,70,1,1,0
니는 형이랑 사이 좋은 편이가?,129550,17,0,0,0
맞아 나는 진짜 나중에 꼭 화목한 결혼생활 하고 싶어 ...,99769,33,0,0,0
언니 저 어제 친구들이랑 노래 맞추기 게임 하는데 OST들이 다 영화나 드라마 제목만 알고 노래 제목을 몰라서 웃겼어요 키키,83378,69,0,0,0
해군이나 공군에 간 지인 분들 있나요? 키키,83723,24,0,0,0
제주도 여행 너무너무 가고 싶다 가을 하늘 깡패네,42450,27,0,0,0
어제 필테 하는데 자세가 안 좋았거든 허리 부상 입은 줄,134120,31,0,0,0
내년에 제주도 놀러 갈 때는 너무 덥지 않고 시원할 때 놀러 가야징,89888,37,0,0,0
애들아 우리 담주에 감성타코도 가자!,67617,20,0,0,0
외국은 뭐 없나 그럼,130119,11,0,0,0
웹툰 중에 피라미드 게임 아니?,67794,17,0,0,0
"오늘 점심 뭐 먹을지 고민된다면, 내가 얼마 전에 갔던 맛집 <URL> 한 번 찾아봐! 그리고 제일 맛있던 메뉴 추천해줄게, 나중에 <PHONE>으로 전화해~",68799,88,1,1,0
교통만 좀 편하면 짱인뎅,84461,13,0,0,0
강아지 풀려있음 지나갈 수 있어?,68583,18,0,0,0
친구가 여수에 직장 구해서 원룸 구했는데 촌이라 월세가 비싸대,134125,34,0,0,0
와 방탄소년단 뷔가 25주 연속 일본에서 진행되는 K팝 인기 아이돌 투표에서 1위를 차지하고 있대 키키,61751,57,0,0,0
집 앞에 신세계 백화점이 쇼핑하긴 제일인 듯해요~,75538,27,0,0,0
야 넌 집사면 애완동물 키울 거야?,64258,19,0,0,0
키키 웃겨,100296,5,0,0,0
"아 참 그렇게 칭구가 신선농장 방문하신다면서요, 주소를 모르니까 친구한테 전화좀 하세요. 번호는 <PHONE>이에요, 위치 좀 여쭤보고 오세요~ 농장에서 만나요~!",85072,91,0,1,0
오빠야는 게임 어떤 거 해봤어?,68605,17,0,0,0
올 겨울에 다같이 스키장 고?,100033,16,0,0,0
그리고 어쨌든 연애 하려면 좀 거리가 가까운 게 좋은 듯,83541,31,0,0,0
얌 나 그거 타봄 아이오닉 5!,85124,17,0,0,0
미국 여배우가 전신 성형 수술에 7억 원 썼대,68909,25,0,0,0
너는 반려동물 뭐 키워보고 싶은 거 있어?,41666,23,0,0,0
점심먹고 나니까 너무 졸립다 ㅠㅠ,100084,18,0,0,0
오늘 족구 하는 날 아니냐,58742,14,0,0,0
겨울 옷 사야 되지 않낭?,45309,14,0,0,0
"우리 집 강아지 사진 링크로 올려봤어, 귀엽지 않아? ㅋㅋㅋ <URL>",66812,39,1,0,0
바람이 이제 너무 차 ㅜㅜ,111662,14,0,0,0
국외 사회 뉴스 보는데 이제는 우주 관광도 쉽게 할 수 있겠다,82993,34,0,0,0
여자친구 있었을 때 제일 기억에 나는 일 있어?,58640,26,0,0,0
아니 왜 이렇게 싸워 . 진짜 요즘 이런 거 사회적 문제임,41551,32,0,0,0
니는 군대 생활할 때 귀신 봤다거나 무서웠던 일 없었나?,41782,31,0,0,0
* 대통령이 개고기 금지법에 대해서 발언했다나 봐,67488,27,0,0,0
아 영화 보고 싶네 마동석 마블 나온다며,73061,22,0,0,0
요즘 군대에서 핸드폰 보급되어서 군 생활이 편해졌다며~,75765,30,0,0,0
어릴 때 만화 많이 봤어?,99401,14,0,0,0
내일은 진짜 머리 자른다...,100881,16,0,0,0
가을인데 오늘도 비가 와,75553,13,0,0,0
이제 마스크도 패션인 거 알제 하하,63524,19,0,0,0
오빠 당근마켓 써본 적 있어?,96197,16,0,0,0
*** 정부가 출범한 해인 2017년에 분양 된 서울 아파트 실거래 가격이 지금 10억 이상 올랐대,84695,55,0,0,0
tv 프로그램 요새 뭐 보는 거 있음?,75879,21,0,0,0
우리나라 군 통수권자가 특전사 출신이라는 거 진짜 멋진 거 같아요,76790,36,0,0,0
"오늘 저녁식사 장소 예약했는데, 혹시 늦을 것 같으면 이 번호로 전화해줘 <PHONE>.",130710,49,0,1,0
유나이티드 항공은 백신 접종 거부 직원 해고 한데 키키,58747,30,0,0,0
나 주말에 머리나 할까 키키,61768,15,0,0,0
배달 음식은 뭐 자주 시켜 먹노?,83119,18,0,0,0
아 엄마아빠 곧 결혼기념일이네,100633,16,0,0,0
지금 아직도 넷플릭스 가입 중이야?,49106,19,0,0,0
오늘 뉴스 헤드라인 봤었어?,76054,15,0,0,0
"헉, 나 갑자기 급한 약속 생겨가지고 그런데 너한테 내가 버금버금 찾던 그 책 빌려갔던 기억 나? 어서 좀 돌려줘 ㅜㅜ 내일 아침 알람 같이 오면 딱일거 같은데, 이 번호로 <PHONE>!",76460,105,0,1,0
우리 집에서 관리는 나랑 엄마만 하잖아? 키키,99617,25,0,0,0
오늘 차 엄청 많네,84221,10,0,0,0
지금 업무 환경은 괜찮나요? 키키,75844,18,0,0,0
언니 야구는 좋아하나요? 키키,58682,16,0,0,0
토스가 타다 인수한다고 하네,84715,15,0,0,0
얘들아 식사 하셨어?,75201,11,0,0,0
이번 월급만 받으면 차 산다 ㅠㅠ!,83961,19,0,0,0
와 오늘 엄청 춥더라 ㅠㅠ,84734,14,0,0,0
아니 에어팟 사야 하는데,95088,13,0,0,0
이제 추워서 집에만 있어야지,130912,15,0,0,0
너 요새 유행하는 그릭 복숭아 먹어봤어?,42178,22,0,0,0
언니들이랑 여행도 가고 싶은데!,47966,17,0,0,0
그리스에서 6.0 강진 ㅜㅜ 10명 사상이래요,47969,25,0,0,0
남자 아이돌 가수 2PM 알아?,130243,17,0,0,0
요새 여행 가기가 힘드네 어디 가고 싶은 곳 있어? 키키,96051,31,0,0,0
내일 일정 변경 됐어! 바뀐 장소 정보는 이 링크에 있으니까 꼭 확인해봐 <URL> 그런데 내가 핸드폰 바꿔서 번호도 바뀌었어 <PHONE> 이거로 연락 줘!,68190,88,1,1,0
야 니는 여행 계획 뭘로 자는데,84110,17,0,0,0
서울 여행 가게 되면 어디 어디 다녀?,58864,21,0,0,0
와 제주도 가고 싶다,99673,11,0,0,0
"미국 경제학자들이 미국, 올해 경제성장이 델타바이러스로 인해 둔화할 것으로 예상했대",49207,46,0,0,0
나 지금 디톡스 하느라 일반식 안 먹고 있거든 진짜 이렇게 인생 살기 싫은 적 처음이야,133419,48,0,0,0
니 주변에 부사관 간 사람들은 없었나? 키키,84043,24,0,0,0
*** 눈썹 문신 언제 가냐,41353,15,0,0,0
스펙 쌓기 넘나 힘들고 귀찮고 ㅜㅜ,42984,19,0,0,0
언니 옛날에 우리 놀던 무궁화꽃이피었습니다 알지? 키키,48105,30,0,0,0
일본에 지진 났더라,90131,10,0,0,0
동방신기 그룹 멤버 김준수가 이번에 금쪽상담소라는 프로그램에 나왔는데 김준수도 늙어 보이네,68393,50,0,0,0
그때 왜 뭐라고 이상한 말하고 아 미안 이건 조크조크 키키 이러고 맨날 놀렸다고 그 옆반 애들이,75738,53,0,0,0
우리 이번 모임 아주 알차게 놀 거 같아 키키,61211,25,0,0,0
비행기 타는 거 좋아하니?,84824,14,0,0,0
지금 여자친구랑 결혼 할 생각도 있어 ? 키키,74928,25,0,0,0
오빠는 특전사 가고 싶다는 생각 안 해보셨어요?,68679,26,0,0,0
디아블로 해봄?,47505,8,0,0,0
어제 식당에서 옆에 앉으신 여성분들 육아 얘기하던거 자꾸 생각나네,68542,36,0,0,0
누나들 언제 가셔? 내일 가시나?,100792,18,0,0,0
접촉사고 처리하던 20대 숨진 뉴스 봤어?,66988,23,0,0,0
**은 명절에 친척집 안 가지?,49119,17,0,0,0
동생은 결혼 안 했지?,67922,12,0,0,0
운동은 좀 좋아하는 편이가? 키키,96369,18,0,0,0
