text,id,length,has_url,has_phone,label
야 나 오늘이 데드라인인 이번 시험 대체 언제 잡힌 건데ㅠㅠㅠㅠ 받아둔 정보 세뇌시켜볼게ㅋㅋㅋㅋㅋ 링크 여기 있어 <URL> 부디 날 구해주길🙏🙏🙏 참고로 시험 관련 문의는 이 번호로 <PHONE> 해주세요!,82975,116,1,1,0
"와우 그러고 보니 뭔가 치료법을 보냈었어, 여기 다시 올려놨으니깐 <URL> 확인 좀 해봐! 맞아이드 그거 하는대로 해봤는데 엄청 효과 좋더라고ㅎㅎㅎ",61068,83,1,0,0
"야, 오늘 저녁 너 주방정리 좀 도와줄 수 있을까? 갑자기 손님이 몇 명 와서 손댈 틈이 없어서 ㅠㅠ 혹시 시간 안 되면 내 번호 <PHONE>로 전화주라~",76511,87,0,1,0
"아 맞다 그거 내일 내가 가져가야 하는데, 너 집에서 나가기 전에 <PHONE>으로 연락 좀 줘! 까먹을까 봐서ㅋㅋ",133417,64,0,1,0
아빠가 신발 사진까지 보내왔는데 아래 링크로 들어가봐 <URL> ㅎㅎ 사이즈 괜찮으면 얘기하라네 <PHONE>로.,113392,63,1,1,0
"야, 내일 모각코 끝나고 맛집 가자! 예약해둘게 이거 확인해봐 <URL> 근데 예약 바꾸고 싶어지면 이 번호로 연락줘 <PHONE>",130451,73,1,1,0
요즘 너무 재밌게 보는 드라마가 있는데 링크 <URL> 여기에 첨부 해놨어! 혹시나 맘에 들면 이번 주 주말에 같이 볼래? 별로라면 연락 좀 <PHONE> 번호로 주면 돼~ㅎㅎ,83514,98,1,1,0
오늘 밤 나 홍대가는데 너나 시간되면 같이 가셈 크크크 고기 쏜다🥳 갑자기 계획 변경되거나 모르니까 내 번호 <PHONE> 저장해놔!,83563,74,0,1,0
"너가 어제 일찍 잠들어서 못봤을까봐 <URL> 에 블로그 글 올렸어, 시간 나면 읽어봐! 그리고 피드백 언제든지 <PHONE>으로 주면 고마울 거 같아^^",129185,86,1,1,0
헤헤 오늘 우리가 간 그 카페 인스타 계정 여기 있는데 <URL> 들어가서 좋아요 눌러줘❤️,67094,51,1,0,0
"아, 그르지 내 운전 중이라 정신 없어. 길 바뀌었다면서? <PHONE>으로 연락주면 알려줄게 ㅋㅋ",85070,55,0,1,0
"요즘 텐션 너무 떨어져서 커피 추천 좀 받고 싶은데, 그 카페 번호 아직 가지고 있니? <PHONE> 다시 한 번 알려줄래?",73413,69,0,1,0
"야, 나 오늘 스케줄이 좀 바꼈어. 재정비하느라 바쁠텐데 집사람한테도 전해줘. <PHONE> 이거 내 집사람 번호야.",131756,65,0,1,0
"야 너 숙제 어떻게 했는지 모르겠으면 이 링크 한번 들어가봐, 배우고 도움 좀 줘~ <URL>",64248,52,1,0,0
"너도 봐야 할 거 같아서 링크랑 내 번호 보내 ㅋㅋ 어디든 좋으니 연락하면 돼 <URL>, <PHONE>",43154,58,1,1,0
요즘 핫한 그 카페 주소 찾아서 여기에 올려뒀어 <URL> 같이 가자고요 ㅎㅎㅎ,42122,44,1,0,0
내일 일정 변경 됐어! 바뀐 장소 정보는 이 링크에 있으니까 꼭 확인해봐 <URL> 그런데 내가 핸드폰 바꿔서 번호도 바뀌었어 <PHONE> 이거로 연락 줘!,68190,88,1,1,0
"어제 피크닉 갔던 사진 다 싸그리 다풀어서 블로그에 올렸어. 여기서 <URL> 확인해봐, 꼭 보라고!",129219,56,1,0,0
"우리가 가야 할 그 카페 위치 링크 여기있어 <URL>, 근데 네비 싫어하면 <PHONE>으로 전화해 물어보는 것도 괜찮을 듯!",61925,71,1,1,0
지금 집 앞에 있는데 문 잠겨있는 거 같아서 전화가 될까요? <PHONE> 만약에 연락이 안 되면 사이트 여기 <URL>에서 확인해 봐줘!,84763,77,1,1,0
"내일 체육대회 참가신청 양식이 이 링크에 있어 <URL>, 굳이 연락 안해도 되고 걍 거기에서 직접 신청하면 돼. 근데 모르는 건 이 쪽으로 전화해 <PHONE>ㅋㅋ 너무 어려우면 내가 도와줄게~",64262,109,1,1,0
"야 이번 주말에 행사하는 곳 주소 찾아봤어, 여기 맵에있어 <URL> 과자 두 봉지씩만 가져오면돼ㅋㅋ",135676,56,1,0,0
"아잇, 방금 사진 찍어서 블로그에 올렸는데, 이쁘게 나왔다 싶으면 좋아요 한 번 눌러줘 <URL> 근데 이 글 먼저 보면 안 될 것 같으면 제가 바로 전화해!! <PHONE> 이거 번호야",48112,104,1,1,0
"왜냐면 지금 집에 냉장고 파뤼 하는 중이라고 ㅋㅋㅋㅋ 참, 바쁜데도 카페 주소 여기다 올려놨어 <URL>, 안내 문자 확인 잘 받았으면 좋겠다~",76200,80,1,1,0
"언니 꿈에 나온 그 블라우스 찾았어, 속옷 보이는 거 아님 ㅋㅋ 이 링크 들어가봐 <URL>",95018,51,1,0,0
"맞아, 어제 그거 찾아보다가 겁나 웃긴게 나왔어 ㅋㅋㅋㅋ 여기 링크 <URL>가서 봐!! 반드시 봐야해 진짜ㅋㅋ",61097,62,1,0,0
"오늘부터 우리 헬스장에서 같이 운동하는 건 어때? 바쁘면 이 할인쿠폰 가지고 가! 내가 준비해뒀어~ 번호는 <PHONE>야, 잘 써 ㅋㅋㅋ",42679,77,0,1,0
"우리 오늘 약속한 곳 주소 알려줬었지? 아직 가기 어려울 거 같아서 미리 알려주는 번호도 함께 보냈어 <URL>, <PHONE> 이야기하는 거 잊지마 ㅋㅋ",83605,86,1,1,0
와 이 걸 보라고ㅋㅋ 진짜 웃긴다 <URL> 그리고 시간 되면 나한테 연락 좀 줘 <PHONE> 난 이따봐!,83695,60,1,1,0
"오늘 그 핫한 카페 사진 찍어놨어, 이거 봐봐 ㅋㅋ <URL>",110885,34,1,0,0
"아 근데 아직 제가 집에 있는 컴퓨터에 있는 파일 봤나요? 아님 링크로 한번 더 보내줄까요? <URL> 저의 연락처는 여기 <PHONE>에요. 편하게 연락주세요, 혹시 문제 있으면 말이죠 ㅎㅎ",43158,107,1,1,0
"언니 김치찌개가 갑자기 너무 먹고 싶어서, 요즘 대세라는 그 레시피 찾아봤어ㅎㅎ 여기서 확인해봐! <URL>",76751,60,1,0,0
"앗, 간만에 길가다가 이상한 귀신나무 사진 찍었어 ㅋㅋㅋ 놀래지마, 꼭 봐! <URL> 참고로 도움이 필요하면 바로 날 찾아, 여긴 내 번호 <PHONE> ㅎㅎ",75034,89,1,1,0
"야야, 나중에 맛집 옆 카페가 궁금하면 편하게 전화하렴 <PHONE> 이거다! 커피도 송송~",68224,51,0,1,0
"친구야, 이번 주 내가 공연 보러 가는데 같이 가지 않을래? 정보는 기꺼이 네게 알려줄게! 궁금한 게 있으면 언제든지 <PHONE> 번호로 전화해도 돼ㅎㅎ",111390,86,0,1,0
어제 잊혀진 물건 여기서 찾아볼 수 있어 <URL> 픽업하러 가려면 내 번호 <PHONE>로 연락줘~,61243,56,1,1,0
아마도 나중에 갈 것 같아 ㅋㅋ 너한테 문자 안 가면 <PHONE>으로 전화해줘!,67695,45,0,1,0
"야, 내일 통금 시간 까먹지 말고, 혹시 몰라 이건 엄마 전화번호야 <PHONE>. 꼭 기억해놔!",92975,54,0,1,0
"진짜 이것 좀 봐봐, 아주 대박이야 ㅋㅋㅋ <URL> 이거 보고 <PHONE>으로 연락해줘, 내용 얘기해보자~",41888,61,1,1,0
배고파서 치킨 사서 먹을까 했는데 이거 보고 결정해줘 ㅋㅋㅋ <URL>,89909,39,1,0,0
"헤헤 오랜만에 운동하니까 피곤하긴 했지만 재밌었어ㅋㅋ 다음번에는 이 링크 <URL>에서 이야기 나눈 카페 가보자고! 아, 주차는 불편하니까 출발하기 전에 이 번호 <PHONE>로 확인하고 오면 좋을 것 같아.",58529,116,1,1,0
오늘 뵌 거 맞지? 근데 나 여긴데 어디야 너? ㅋㅋㅋ 위치 확인 한 번 해봐 <URL> 링크 참고해서 와!,47791,60,1,0,0
다들 링크 이거 클릭해서 도착 잘 하셨으면 좋겠어요~ <URL> 길 잘 찾아오세요!ㅎㅎ,64660,48,1,0,0
"아 저녁을 먹으러 갈까 해서, <PHONE> 에 전화해서 예약 좀 해놓을게 ㅎㅎ",42269,44,0,1,0
"야, 오늘 먹은 저 디저트 재밌게 썼어 ㅋㅋㅋ 혹시 백 퍼 재미없으면 말로 물어봐 꼭 <URL>",67223,53,1,0,0
"헤헤 봄 아웃핏 어때? 잘어울릴 것 같아서 은근 찍은 건데, 사진 <URL>에서 확인할 수 있어! 궁금하면 언제든지 <PHONE>으로 물어봐도 돼!",63447,82,1,1,0
오늘 회의 장소 깜빡했으면 이 번호로 전화해 ㅋㅋㅋ <PHONE> 알았지?,75506,41,0,1,0
"엄마, 택시 타러 나가는데 회사 전화번호가 <PHONE> 맞지? 까먹어서ㅠㅠ",42104,42,0,1,0
너도 이번에 신제품 출시 반값 이벤트 참여해봐! 어제 내가 알려준 링크 <URL> 그거 아냐 ㅋㅋ 핸드폰 바꿀 때 쓸 사이트로 저장해두셈! 고민되면 이번호 <PHONE>로 전화줘봐~,111640,101,1,1,0
"어제 찍은 풍경 사진들, 어케 보이냐뭘까? ㅋㅋ 확인 좀 해봐, 여기서 볼 수 있어 <URL>",41676,52,1,0,0
"오늘 먹은 짬뽕 사진 너무 맛있어 보이지 않아? 이집 위치 링크 남겨둘게, 꼭 가봐ㅎㅎ <URL>",45454,54,1,0,0
"아이고 나 완전 혼란 왔어. 랩탑 고치려는데 뭔가 잘 안돼..ㅠ 이 사이트에 가면 도와줄 수 있는 데 있더라, 한번 봐줄래? <URL>",41464,75,1,0,0
"오늘 점심 먹으러 올 수 있어? 맛집 찾았는데ㅎㅎ 주소 모르면 <PHONE>으로 전화 줘, 위치 보내줄게!",96463,59,0,1,0
"아 저녁에 만나는 데 찾아가는 길 좀 헷갈리면 이 번호로 연락줘 <PHONE>, 혹시 몰라서 ㅎㅎㅎ",89789,55,0,1,0
"ㅋㅋㅋㅋ이거 사진 보니까 너 내일 왠지 폼생폼사 할 것 같아, 느낌 완전 왔어! 보고 깜짝 놀라지마 <URL> 아 그리고 내일 모임장소 바뀌었어, 헷갈리면 이 번호로 연락줘 <PHONE>",68544,104,1,1,0
악! 택배 놓친 것 같은데 <PHONE>으로 전화해 줘. 택배사에 원하는 배송 시간 다시 말해야 할 것 같아 ㅠㅠ,45436,63,0,1,0
"헐, <PHONE>번호로 카톡 왔는데 이제야 봐서 바로 연락해봤는데 너 팔딱이네ㅋㅋ 싶어서 링크수록했어 <URL> 봐봐 ㅋㅋ",48473,69,1,1,0
헤이! 너희 말투 배우려고 했던 그 유튜브 영상 나 봤어 ㅋㅋ 참고하면 좋을 것 같아서 링크 <URL>랑 나랑 연락할 수 있는 번호 <PHONE> 보내줄게! 확인 한 번 해봐~,100904,98,1,1,0
"와, 이건 꼭 봐야 돼! <URL> 여기서 메인보는 거 잊지마 ㅎㅎ 필요하면 언제든지 전화줘 <PHONE>!",99540,60,1,1,0
아니 이해가 안 간다면서? ㅋㅋ 우리 팀장님한테 한 번 전화해봐 요기 <PHONE>로,68319,47,0,1,0
오늘 밤 10시에 네가 문 제일 잘 푸는 엄마한테 연락해보자고 해줘ㅎㅎ 이게 엄마 번호야 <PHONE>,83467,57,0,1,0
"야 너 이거, 오늘 택배가 올 거라던데 내가 집에 없어서 수령이 어려운데 내부양, <PHONE> 번으로 연락하면 창고에 가둬놨다 주겠다더라 ㅠㅠ 바빠서 죄송해~ 이번에는 반드시 맛있는 거 사줄게!",63806,109,0,1,0
우리 지난 주에 찍은 사진들 드디어 다 정리했어! 링크는 여기 <URL>. 놓친 사진 있으면 나한테 바로 전화 줘 <PHONE>ㅎㅎ,43186,73,1,1,0
너 어디야 아직 작업 안 끝났어? 근데 내 노트북이 멋대로 꺼져 버렸어... 잠시만 <PHONE>으로 연락해줄래? HTML 수정해야 하는데 풀리퀘스트 창안에서 생각이 안 나네ㅠㅠ,41618,99,0,1,0
"헤헤 너가 요즘 자주 언급하는 그 보물찾기 게임, 내가 풀어봤어😉 링크 여기 있으니까 확인해봐 <URL>",41897,58,1,0,0
"야, 너 오늘 공연 보러 올거지? 만약 내가 혹시 연락이 안된다면 이 번호로 전화해줘 <PHONE> 팍팍 해도 돼ㅎㅎ",67689,65,0,1,0
에바 알바 아니야 ㅋㅋㅋ 내가 본 거 중에 제일 끝내준다니깐 <URL> 요기서 한 번 봐봐!,100612,51,1,0,0
"그치 그치 나도 발견하자마자 ""와 이거 완전 대박ㅋㅋ"" 하고 링크 바로 남겨봤어 <URL> 이거 보세요, 꼭!",67057,61,1,0,0
"직접 해보면 정말 놀라울 거야 <URL>에서 레시피 찾아서 연어 덮밥 만들어 봤는데, 어떤가 😋?",109778,54,1,0,0
"에이, 너무 웃겨서 못 참겠어 ㅋㅋ 너도 한번 웃어봐~ <URL> 여기서 볼 수 있어! 그런데 나 가끔 전화 안받아서 혹시 못 받으면 <PHONE>으로 메시지 남겨줘~",42837,93,1,1,0
오늘 그 약속 장소의 맵 링크 내가 메시지로 보냈어 <URL> 되도록이면 <PHONE>으로 전화로 확인해줘~ ㅎㅎ 아직 안 왔으면 택시 타고 오면 좋을거 같아!,96010,89,1,1,0
"아 그거 내가 좋아하는 요리 채널인데, 링크 드릴게 <URL>! 전화하려면 이 번호로 <PHONE> 치면 돼!",75803,61,1,1,0
"오늘 농구 어때? 내가 농구장 배치도 찍어서 보낼게, 번호가 <PHONE>야, 보고 오면 돼ㅋㅋ",63993,53,0,1,0
"오늘 영화 어때? 시간이 빠듯하면 나한테 <PHONE>으로 전화해, 그럼 빨리 준비하게!",111180,49,0,1,0
"야, 오늘 저녁에 시간 되면 나한테 전화 좀 해줘, 약간 중요한 얘기 좀 하려고 ㅜ <PHONE> 요기!",67277,58,0,1,0
"진짜 이번에 너무 웃겼어 ㅋㅋㅋㅋ 링크 한 번 들어가봐 <URL>, 아님 나한테 직접 물어보려면 보내준 번호로 <PHONE> 전화해~",73480,74,1,1,0
"야, 내가 찾던 그 레시피 링크예요 <URL> 헷갈리는 부분 있으면 나한테 <PHONE>로 문자 주면 되~ㅎㅎ",96742,61,1,1,0
"야, 이 주말에 어디 갈지 모르면 이 링크를 확인해봐 <URL>, 관심 있으면 나한테 연락 좀 주렴 <PHONE>. 약속 잡자 ㅎㅎ",64099,73,1,1,0
"야, 이거 개웃겨 진짜 ㅋㅋㅋㅋㅋ 꼭 봐봐 <URL> 지금 봐도 늦지 않아!!",89822,43,1,0,0
"오 맞다, 봄이 겨울에 추천한 그 뷰 맛집! 위치는 여기서 검색하면 <URL> 나오고, 못 찾으면 내 번호 <PHONE>로 연락줘.",134158,73,1,1,0
아 그리고 나중에 궁금한거 있거나 잊어버리면 이 번호로 연락해 <PHONE> 괜찮겠지? ㅎㅎ 나 항상 폰 잘 안붙잡아서...ㅋㅋ,43852,71,0,1,0
와 너무 재밌었어 ㅋㅋㅋ 사진들 다 구글 드라이브에 업로드 해놨으니까 <URL>에서 확인해 봐! 아 그리고 뭐 빠진거 있으면 밤에 편하게 이번호로 연락줘 <PHONE> 🌃,45643,95,1,1,0
"어제 카페에서 찍은 사진 확인해봐, 여기 너무 예쁘더라구 <URL>ㅎㅎ 역시 나의 시선은 다르지 않아?",130904,57,1,0,0
"요즘 빠져있는 웹툰이야, 진짜 꿀잼인데 읽어볼래? 여기 링크 <URL> 다음 화 기대되는거 있어서 전 화차 좀 기다리고 있어 ㅠㅠ",48052,72,1,0,0
"오늘 점심 뭐 먹을지 고민된다면, 내가 얼마 전에 갔던 맛집 <URL> 한 번 찾아봐! 그리고 제일 맛있던 메뉴 추천해줄게, 나중에 <PHONE>으로 전화해~",68799,88,1,1,0
"아 오늘 회사 다녀와서 폰 바로 안 봤어. 나한테 뭐 좀 중요한 거 있으면 <PHONE>으로 전화 걸어줘, 그때는 꼭 받을게!",83644,70,0,1,0
"응, 갑자기 생각나서 보냈어 ㅎㅎ 퇴근 후에 한 번 봐줘~<URL> 해당 링크에서 확인 가능하고 오류나면 <PHONE>로 연락줘!",96573,72,1,1,0
"언니! 어제 영화 너무 재밌대서 예매 링크 좀 보내봤어, 부담 없이 한 번 봐볼래? <URL> ☺️ 그리고 나중에 뭐 궁금한 거 있으면 언제든지 전화해! 내 번호 <PHONE>야~",83093,100,1,1,0
"아니 이번에 새로 생긴 카페가 진짜 이쁘더라고, 주소 모르면 내 번호로 연락줘! <PHONE> 헤헤 꼭 가봐야할 곳인 듯ㅋㅋ",82762,69,0,1,0
네일아트 하고 싶다고 했던 거 기억나? 내가 보고 좋아한 네일샵 링크 여기 있다 <URL> 봤으면 좋겠닼ㅋㅋㅋ 도전해봐!,43518,67,1,0,0
오늘 드디어 휴가 떠나는데 ㅋㅋ 대신 내 방에 너무 먼지가 쌓여서ㅠㅠ 너희 집청소기 대여 사이트 링크좀 보내줘! <URL> 되던가?,76126,73,1,1,0
빅픽처 보고 와라! 엄청 대박이야 여기서 볼 수 있어 <URL> 스마트폰에서 잘 안되면 이 번호로 전화해줘 <PHONE> ㅎㅎ,47796,70,1,1,0
"요번 주말 영화 같이 볼까? 이번에 개봉하는 거 예고편 넘 좋아보여서 링크 보낼게 <URL> 어때, 볼까?",47923,59,1,0,0
오늘 회사 날라갈 것 같아..ㅠㅠ 무슨 일 생기면 <PHONE>으로 연락해줘 내가 청첩장 보냄 다시 한 번 확인해봐~,75700,65,0,1,0
"형, 오늘 저녁 술집 예약은 내가 했어. 혹시 내가 늦게 가면 하는 척 이 번호 <PHONE>로 전화해봐. 알았지?",84376,64,0,1,0
"요즘 핫한 웹툰, 이거 보셨나요 ㅋㅋㅋㅋ 어제 미친듯이 웃었어요 <URL> 꼭 한 번 봐보세요~",130439,53,1,0,0
"오늘 뜻대로 안되네.. 근데 봐봐, 방금 사진 찍었더니 나름 잘 나왔어ㅋㅋ 링크는 여기 <URL>",90058,54,1,0,0
