text,id,length,has_url,has_phone,label
🎉 독서 매니아 여러분! 이북 홈피에서 한 달 공짜 사용권을 드립니다! 좋아하는 책을 쉽게 찾아보세요! 지금 가입하고 혜택을 누리세요! <URL> <PHONE> 문의 가능!,C007786-02,96,1,1,1
📚 한 달 동안 무료로 전자책을 즐겨보세요! <URL> 지금 가입하면 정기구독 혜택도 드려요! <PHONE>,C007787-01,60,1,1,1
책을 사랑하는 당신을 위해! 한 달 동안 무료로 책을 읽을 수 있는 기회를 드립니다! 지금 바로 <URL>에서 신청하세요! <PHONE>으로 문의 가능!,C007788-01,85,1,1,1
독서의 세계에 빠져보세요! 한 달 무료 구독권을 지금 신청하면 최신 책들을 마음껏 즐길 수 있습니다! <URL>에서 확인해보세요! <PHONE>으로도 문의 가능!,C007788-02,90,1,1,1
과학 박람회가 드디어 열립니다! 무료 체험 부스와 한정 선물까지 준비했어요. 지금 바로 <URL>에서 자세한 정보를 확인하고 참여하세요! <PHONE>으로 문의해도 좋아요!,C007789-01,96,1,1,1
과학이 어렵다고 생각하셨나요? 이번 과학 박람회에서 재밌고 간단한 체험으로 과학의 세계에 빠져보세요! 혜택이 가득한 <URL>를 방문해보세요! <PHONE>으로 궁금한 점 물어보세요!,C007789-02,102,1,1,1
"과학 박람회에 무료로 참여할 수 있는 기회를 놓치지 마세요! <URL>에서 자세한 정보 확인하고, <PHONE>으로 문의하면 추가 혜택도 제공됩니다!",C007790-01,83,1,1,1
과학의 세계에 한 걸음 다가올 수 있는 기회! 한정 기간 동안 무료 초대권을 제공하니 <URL>를 클릭해보세요! <PHONE>으로도 문의 가능합니다.,C007790-02,83,1,1,1
과학 박람회에서 무료로 신비로운 과학의 세계를 만나보세요! 지금 바로 <URL>에 접속해 한정 혜택을 확인하세요! <PHONE>,C007791-01,71,1,1,1
과학을 배우고 싶지만 어렵다고 느끼셨나요? 이번 과학 박람회에서 쉽게 배울 수 있는 기회를 놓치지 마세요! <URL>에서 자세한 정보를 확인하세요!,C007791-02,82,1,0,1
과학 박람회에 무료로 초대합니다! 누구나 쉽게 이해할 수 있는 재미있는 체험이 가득해요. 지금 바로 등록하세요! 자세한 내용은 <URL>에서 확인하세요! <PHONE>으로 문의하셔도 됩니다.,C007792-01,106,1,1,1
과학 박람회에서 특별한 혜택을 놓치지 마세요! 다 같이 신나는 과학 체험을 즐길 수 있는 기회입니다. 자세한 내용은 <URL>에서 확인해보세요! 궁금한 점은 <PHONE>으로 연락주세요!,C007792-02,104,1,1,1
지금 모든 상품 무료 배송 혜택이 진행 중입니다! 놓치지 마세요. 자세한 내용은 <URL>에서 확인하세요. <PHONE>으로 문의 가능합니다!,C007793-01,79,1,1,1
모든 상품이 무료 배송 중입니다! 이번 기회에 장바구니를 가득 채우세요. 자세한 내용은 <URL>를 방문하세요! <PHONE>으로도 문의 가능!,C007793-02,80,1,1,1
지금 주문하면 무료 택배 혜택을 드려요! <URL> <PHONE>에서 한정 기간 동안만 적용됩니다!,C007794-01,55,1,1,1
특별한 이벤트! 전체 상품 무료 배송! 지금 바로 확인해보세요! <URL> <PHONE>은 한정 수량입니다!,C007794-02,60,1,1,1
지금 구매하면 모든 상품 무료 발송! 한정 혜택 놓치지 마세요! 자세한 내용은 <URL> 확인하세요. <PHONE>으로 문의 가능!,C007795-01,73,1,1,1
특정 금액 이상 구매 시 무료 발송! 모든 상품이 무료라니? 지금 바로 <URL>에서 확인하세요! <PHONE>으로 문의도 가능해요!,C007795-02,74,1,1,1
지금 모든 상품을 무료로 배송해 드립니다! <URL>에서 확인하세요! <PHONE>으로 문의하면 추가 혜택도 있어요!,C007796-01,65,1,1,1
한정 기간 동안 모든 상품이 무료 배송! 놓치지 마세요! 자세한 내용은 <URL>에서 확인하세요!,C007796-02,54,1,0,1
지금 가입하면 한정 무료 혜택이 제공됩니다! 자세한 내용은 <URL>를 확인하세요! <PHONE>으로 문의하면 추가 혜택도 드려요!,C007797-01,73,1,1,1
긴급! 오늘만 특별한 할인 이벤트를 진행합니다! 놓치지 마세요! <URL>에서 확인하고 <PHONE>으로 문의해 보세요!,C007797-02,67,1,1,1
한정 특가! 지금 바로 <URL>에서 회원 가입하면 무료로 상품을 받아볼 수 있어요! <PHONE>으로 문의해 주세요!,C007798-01,66,1,1,1
긴급! 오늘 하루만 <URL>에서 50% 할인된 가격으로 구입할 수 있는 기회! 놓치지 마세요!,C007798-02,53,1,0,1
지금 가입하면 무료로 10만원을 드려요! 서두르세요! <URL> <PHONE>.,C007799-01,44,1,1,1
한정 세일! 50% 할인된 가격으로 받을 수 있는 기회! 놓치지 마세요! <URL>,C007799-02,46,1,0,1
긴급! <URL>에서 한정판 무료 쿠폰을 받아보세요! 지금 바로 클릭하고 <PHONE>으로 문의하면 추가 혜택도 드려요!,C007800-01,67,1,1,1
당첨되셨습니다! <URL>에서 특별한 혜택을 누리세요! <PHONE>으로 연락하시면 더 많은 정보가 있습니다!,C007800-02,61,1,1,1
긴급! 지금 가입하면 한정 무료 쿠폰을 드려요! <URL> <PHONE>으로 문의하세요!,C007801-01,49,1,1,1
당첨! 당신의 계정이 특별한 혜택을 받을 수 있습니다. 지금 바로 확인하세요! <URL>,C007801-02,49,1,0,1
긴급! 지금 가입하면 50% 할인 혜택이 제공됩니다! 자세한 내용은 <URL>에서 확인하세요! <PHONE>으로 문의하셔도 됩니다!,C007802-01,73,1,1,1
무료 체험 기회! 한정된 시간 동안만 제공되는 특별 혜택을 놓치지 마세요! <URL>에서 자세히 알아보세요!,C007802-02,60,1,0,1
긴급! 지금 가입하면 무료 쿠폰을 드려요! 한정된 시간 동안만 제공되는 기회를 놓치지 마세요! <URL> <PHONE>.,C007803-01,67,1,1,1
당첨! 특별 이벤트로 당신에게 맞춤형 혜택을 드립니다. 지금 클릭하고 확인해보세요! <URL>.,C007803-02,53,1,0,1
긴급! <URL>에서 무료로 제공하는 기회를 놓치지 마세요! 지금 바로 확인하세요!,C007804-01,46,1,0,1
한정 혜택! <URL>에서 오늘만 특별 할인 중입니다. <PHONE>으로 문의 주세요!,C007804-02,48,1,1,1
🎉한정 이벤트! 지금 가입하면 <URL>에서 무료로 상품을 받아가세요! <PHONE>으로 확인하세요!,C007805-01,56,1,1,1
✨긴급 공지! <URL>에서 선착순으로 특별 혜택을 드립니다! <PHONE>으로 자세한 정보 확인해보세요!,C007805-02,59,1,1,1
한정 이벤트! 지금 <URL>에 접속하면 특별한 혜택이 기다리고 있어요! <PHONE>으로 문의하시면 더 많은 정보 드려요.,C007806-01,69,1,1,1
긴급 공지! <URL>에 들어가면 무료로 제공되는 상품을 확인할 수 있어요! <PHONE>으로 연락주시면 자세히 안내해 드립니다!,C007806-02,72,1,1,1
"축하합니다! 당신은 특별한 무료 이벤트에 당첨되었습니다! <URL>에서 자세한 내용을 확인하고, <PHONE>으로 문의하세요! 혜택이 한정되어 있으니 서둘러 주세요!",C007807-01,92,1,1,1
긴급! 당신의 계정이 위험합니다! 지금 <URL>에 방문해 본인 인증을 완료하세요. <PHONE>으로도 도움을 드립니다!,C007807-02,67,1,1,1
"안녕하세요! <인물>씨, 한정 이벤트에 초대합니다! 지금 참여하시면 무료 상품을 받을 수 있어요! 자세한 내용은 <URL>에서 확인하세요. <PHONE>으로 문의하셔도 됩니다!",C007808-01,98,1,1,1
"<인물>씨, 긴급 이벤트 소식입니다! 선착순으로 무료 혜택을 드려요! 지금 바로 <URL>에 방문해 보세요! <PHONE>으로도 문의 가능합니다.",C007808-02,81,1,1,1
긴급! 당신도 할인을 받을 수 있는 기회! 지금 <URL>에서 한정된 혜택을 확인하세요! <PHONE>으로 문의하시면 더 많은 정보 드려요!,C007809-01,78,1,1,1
"무료로 제공되는 특별 쿠폰! 지금 <URL>에 접속하고, 이 기회를 놓치지 마세요! <PHONE>으로 상담 가능합니다!",C007809-02,66,1,1,1
긴급! <URL>에서 오늘 한정으로 무료 체험 이벤트 진행 중입니다! 당신도 이 놀라운 제품을 경험해보세요! <PHONE>으로 문의하세요!,C007810-01,77,1,1,1
혜택! <URL>에서 모든 고객님께 한정된 특가로 제공하는 제품이 있습니다! 지금 바로 확인해보세요!,C007810-02,56,1,0,1
한정판 상품이 당신을 기다립니다! 지금 구매하시면 특별 할인 혜택까지! 자세한 내용은 <URL>를 확인하세요. <PHONE>으로 문의도 가능합니다!,C007811-01,82,1,1,1
긴급 공지! 오늘 하루만 진행되는 무료 체험 기회! 놓치지 마세요! <URL>에서 자세히 확인하세요!,C007811-02,56,1,0,1
이번 주 한정! <URL>에서 무료 체험 기회를 놓치지 마세요! 기회가 얼마 남지 않았습니다! <PHONE>,C007812-01,60,1,1,1
긴급 혜택! <URL>에 방문하시면 특별 할인 혜택을 드려요! 지금 바로 확인해보세요!,C007812-02,48,1,0,1
🎉 특별한 영화 이벤트! 인기도 없는 직업을 다룬 영화가 드디어 개봉합니다! 지금 예매하면 무료 관람 기회를 드려요! <URL>,C007817-01,71,1,0,1
"📽️ 한정된 좌석, 놓치지 마세요! 인기도 없는 직업의 이야기를 담은 영화가 상영됩니다! 지금 바로 확인하세요! <URL> <PHONE>",C007817-02,76,1,1,1
🎬 당신이 몰랐던 인디 영화! 지금 바로 확인하세요! 무료 시사회에 초대합니다! 자세한 내용은 <URL>에서 확인하세요! <PHONE>으로 문의도 가능!,C007818-01,85,1,1,1
"🚀 한정판 무료 티켓이 당신을 기다립니다! 특별한 인디 영화, 놓치지 마세요! 지금 <URL>를 클릭하고 신청하세요! <PHONE>으로도 가능!",C007818-02,80,1,1,1
🎬 당신이 기대하던 그 영화! 유명하지 않은 직업이 주인공으로 등장하는 놀라운 이야기를 만나보세요! 지금 바로 <URL>에서 확인하고 한정 혜택을 누리세요! 📅,C007819-01,89,1,0,1
"🚀 새로운 영화가 나왔어요! <직업>의 매력을 느낄 수 있는 이 작품, 무료 시사회를 놓치지 마세요! 더 많은 정보는 <URL>에서 확인! 📞<PHONE>",C007819-02,86,1,1,1
🎬 새로운 영화가 드디어 개봉했습니다! 인기도 낮은 직업을 가진 주인공의 이야기를 담고 있어요. 지금 예매하면 특별 할인 혜택이 있어요! 자세한 내용은 <URL>에서 확인해보세요! 📲<PHONE>,C007820-01,109,1,1,1
📽️ 놓치지 마세요! 인기도 낮은 직업이 주인공인 영화가 오늘 개봉합니다! 선착순 예매 고객께는 특별한 무료 굿즈를 드려요! 자세한 내용은 <URL>를 클릭하세요!,C007820-02,91,1,0,1
설문 조사 참여하고 무료 상품 받아가세요! 소정의 상품을 추첨으로 드려요! <URL>,C007821-01,47,1,0,1
지금 바로 설문 조사에 참여하고 한정 상품을 받을 기회를 잡아보세요! <URL>,C007821-02,44,1,0,1
설문 조사에 참여하시면 무료 경품을 드려요! 지금 바로 <URL>에서 간단하게 참여해보세요! 당첨의 기회를 놓치지 마세요!,C007822-01,68,1,0,1
한정 기간 동안 설문 조사에 참여하면 특별한 무료 경품을 드립니다! 자세한 내용은 <URL>를 확인하세요! 문의는 <PHONE>으로!,C007822-02,74,1,1,1
설문 조사 참여하고 경품 받아가세요! 무료 상품 추첨 기회가 주어집니다! 자세한 내용은 <URL>에서 확인하세요!,C007823-01,63,1,0,1
한정 이벤트! 간단한 설문에 참여하면 추첨을 통해 소정의 상품을 드립니다. 지금 바로 <URL>에서 참여하세요! <PHONE> 문의 가능!,C007823-02,77,1,1,1
"무료 경품을 원하신다면 지금 바로 설문 조사에 참여해보세요! 소정의 상품을 드리는 기회, 놓치지 마세요! <URL>",C007824-01,64,1,0,1
선착순으로 무료 상품을 드립니다! 간단한 설문 조사에 참여하고 경품의 주인공이 되어보세요! <URL> <PHONE>,C007824-02,64,1,1,1
지금 가입하면 한정 혜택으로 우리 제품을 무료로 체험해보세요! 자세한 사항은 <URL>에서 확인하세요! <PHONE>,C007825-01,65,1,1,1
긴급! 우리 제품을 구매하시면 특별 할인 혜택이 제공됩니다! 지금 바로 <URL>를 클릭하세요!,C007825-02,53,1,0,1
긴급! 한정 수량으로 우리 <제품>을 50% 할인된 가격에 제공합니다! <URL> 지금 바로 확인하고 <PHONE>으로 문의하세요!,C007826-01,73,1,1,1
무료 체험 기회를 놓치지 마세요! 우리 <제품>은 경쟁사보다 뛰어난 품질을 자랑합니다. <URL> 지금 바로 신청하세요!,C007826-02,67,1,0,1
"한정 기간 동안만, 우리의 우수한 [제품]을 특별 할인된 가격으로 만나보세요! 더 이상 고민하지 마세요! <URL> <PHONE>.",C007827-01,73,1,1,1
지금 바로 [제품]을 구매하시면 무료 배송 혜택이! 기회는 한정되어 있으니 서둘러 주세요! <URL>.,C007827-02,57,1,0,1
🚨긴급! 당신만을 위한 특별 혜택이 도착했어요! 우리 [제품]을 지금 구매하면 한정 할인 혜택을 드립니다! 자세한 내용은 <URL>에서 확인하세요! ☎️<PHONE>.,C007828-01,93,1,1,1
🎉무료 체험 기회! 경쟁사와는 차원이 다른 우리 [제품]을 직접 사용해보세요! 기회를 놓치지 마세요! <URL>에서 더 많은 정보 확인하기!,C007828-02,78,1,0,1
"🎉당첨! 당신이 <URL>에 가입하면 즉시 10,000원이 지급됩니다! 지금 바로 확인해보세요!<PHONE>!",C007845-01,61,1,1,1
🔥한정 이벤트! <URL>에서 첫 결제 시 50% 환급! 기회를 놓치지 마세요!,C007845-02,44,1,0,1
🎉축하합니다! 당신은 <URL>에서 특별한 혜택을 받을 수 있는 기회를 얻었습니다! 지금 바로 접속해 보세요! 🎁,C007846-01,63,1,0,1
"🔥한정 이벤트! <URL>에 접속하시면 무료 게임 아이템을 드립니다! 서두르세요, 기회는 단 한 번! 📱<PHONE>으로 문의하세요!",C007846-02,74,1,1,1
"긴급! 지금 <URL>에서 회원 가입하면 10,000원 무료 적립금 지급! <PHONE>으로 확인하세요!",C007847-01,58,1,1,1
한정 혜택! <URL>에 접속하면 최신 게임 아이템을 무료로 받을 수 있어요!,C007847-02,43,1,0,1
축하합니다! 당신은 특별한 무료 게임 혜택을 받을 수 있는 기회를 얻었습니다! 지금 바로 <URL>에 접속해 당첨된 선물을 확인해보세요! <PHONE>으로 문의하셔도 됩니다!,C007848-01,97,1,1,1
긴급 공지! 한정 이벤트로 1만원 상품권을 무료로 드립니다! 지금 바로 <URL>에서 본인인증 후 혜택을 누려보세요!,C007848-02,65,1,0,1
🐾 한정 이벤트! 고양이 장난감 구매 시 50% 환급 혜택이 기다리고 있어요! 지금 바로 <URL>에서 확인해보세요!,C007861-01,65,1,0,1
🌟 긴급! 귀여운 고양이 밥그릇이 단 24시간 동안 30% 할인 중입니다! 놓치지 마세요! <URL>,C007861-02,56,1,0,1
고양이들이 좋아하는 특별한 장난감을 한정 할인 중이에요! 지금 바로 <URL>에서 구매하면 무료 배송 혜택까지! <PHONE>으로 문의 주세요!,C007862-01,80,1,1,1
우리 고양이의 행복을 위한 필수템! 이번 주에만 50% 할인 이벤트 진행 중입니다. 놓치지 마세요! 자세한 내용은 <URL>에서 확인하세요.,C007862-02,78,1,0,1
🐾 당신의 고양이를 위한 특별한 선물이 도착했습니다! 한정 혜택으로 인기 고양이 장난감 50% 할인! 지금 바로 <URL>에서 확인하세요! <PHONE>으로 문의하셔도 좋아요!,C007863-01,98,1,1,1
✨ 귀여운 고양이를 위한 완벽한 아이템! 오늘만 무료 배송 이벤트 진행 중입니다. 서둘러서 <URL>를 방문해 보세요! <PHONE>으로도 상담 가능합니다!,C007863-02,87,1,1,1
고양이를 위한 특별한 혜택! 지금 <URL>에서 한정 할인 중이에요. 놓치면 후회할 걸요! <PHONE>,C007864-01,58,1,1,1
당신의 고양이를 위한 최고의 선택! 무료 배송 이벤트 진행 중이에요. 서둘러 <URL>에서 확인하세요!,C007864-02,57,1,0,1
지금 바로 <URL>에서 <제품>을 만나보세요! 두뇌 기능이 놀랍게 향상된다는 혜택을 놓치지 마세요! <PHONE>으로 문의하시면 추가 정보 드립니다!,C007865-01,84,1,1,1
<제품>으로 두뇌를 리프레시하세요! 특별한 혜택이 기다리고 있습니다. 자세한 내용은 <URL>에서 확인하고 <PHONE>으로 연락주세요!,C007865-02,76,1,1,1
이제 <제품>으로 머리를 더 똑똑하게 만들어보세요! 한정된 혜택으로 무료 체험 기회를 드립니다! 자세한 내용은 <URL>에서 확인하세요. <PHONE>,C007866-01,84,1,1,1
머리가 좋아지는 비결! <제품>을 사용해보세요! 지금 신청하면 특별 환급 혜택도 드려요. 자세한 사항은 <URL>를 방문해주세요.,C007866-02,72,1,0,1
지금 <URL>에서 <제품>을 구매하면 지적 능력이 향상되는 놀라운 혜택을 누릴 수 있습니다! 한정 수량이니 서두르세요! <PHONE>으로 문의해 주세요.,C007867-01,86,1,1,1
"<제품>을 사용하면 IQ가 상승한다는 사실, 믿으시겠어요? 지금 바로 <URL>에서 확인하고 특별 할인 혜택을 받아보세요! <PHONE>으로 문의 가능!",C007867-02,85,1,1,1
<URL>에서 한정 혜택! 이 제품을 사용하면 머리가 똑똑해진다는 사실! 지금 바로 확인해보세요! <PHONE>으로 문의 가능!,C007868-01,71,1,1,1
무료 체험 기회를 놓치지 마세요! <URL>에서 이 제품을 사용하면 머리가 좋아진다는 증거가 가득합니다! <PHONE>으로 문의하세요!,C007868-02,75,1,1,1
첫 구매 고객님께만 드리는 특별 혜택! 지금 바로 <URL> 방문하시고 최대 50% 할인 받으세요! <PHONE>으로 문의하시면 추가 쿠폰도 드려요!,C007869-01,83,1,1,1
한정 세일! 첫 구매 시 무료 배송 혜택을 놓치지 마세요! 서둘러 <URL>에서 확인해 보세요! <PHONE>으로도 상담 가능!,C007869-02,71,1,1,1
첫 구매 시 50% 할인 혜택을 놓치지 마세요! 지금 바로 <URL>에서 확인해보세요! <PHONE>으로 문의하시면 추가 혜택도 드려요!,C007870-01,76,1,1,1
한정 기간 동안 첫 구매 고객에게 특별 할인! 기회를 놓치지 마세요! 자세한 내용은 <URL>에서 확인하세요! <PHONE>으로 문의해보세요!,C007870-02,79,1,1,1
지금 첫 구매 시 50% 할인 혜택이! 한정 수량이니 서둘러야 해요. 더 많은 정보는 <URL>에서 확인하세요! <PHONE>으로 문의도 가능!,C007871-01,80,1,1,1
첫 구매 고객님께 드리는 특별 혜택! 지금 바로 주문하시면 30% 할인! 놓치지 마세요! 자세한 내용은 <URL>에서 확인! <PHONE>으로도 문의 가능!,C007871-02,87,1,1,1
"🎉 첫 결제 시 50% 할인 혜택! 지금 바로 <URL>에서 쇼핑하세요! 선착순 한정, 놓치지 마세요! 📞 <PHONE>으로 문의하세요!",C007872-01,76,1,1,1
🔥 지금 가입하면 첫 결제 시 30% 할인! <URL>를 통해 빠르게 확인해 보세요! 한정된 기회입니다!,C007872-02,58,1,0,1
🎉 특별한 어린이 행사에 초대합니다! 무료 체험과 경품도 준비되어 있어요! 지금 바로 등록하세요! <URL> <PHONE>.,C007881-01,69,1,1,1
🌈 한정 이벤트! 재미있는 놀이와 함께 특별한 선물을 받아가세요! 자세한 내용은 여기에서 확인하세요! <URL>.,C007881-02,63,1,0,1
🎉 특별한 어린이 이벤트에 초대합니다! 한정된 자리에 무료로 참여하세요! 자세한 사항은 <URL>에서 확인해보세요! 문의는 <PHONE>으로!,C007882-01,79,1,1,1
"🌟 이번 주 토요일, 어린이들을 위한 무료 체험행사가 열립니다! 선착순으로 등록하세요! 더 많은 정보는 <URL>에서 확인하세요!",C007882-02,72,1,0,1
"🎉 특별한 어린이 행사에 초대합니다! 무료 체험과 선물까지, 놓치지 마세요! 자세한 내용은 <URL>에서 확인하세요! <PHONE>으로 문의 가능합니다!",C007883-01,85,1,1,1
🚀 어린이들이 좋아하는 신나는 이벤트! 한정 수량의 무료 입장권을 선착순으로 드려요! 더 많은 정보는 <URL>에서 확인해보세요!,C007883-02,72,1,0,1
🎉특별한 어린이 행사에 초대합니다! 무료로 즐길 수 있는 재미있는 활동들이 가득해요! 더 자세한 내용은 <URL>에서 확인하세요! 문의: <PHONE>.,C007884-01,85,1,1,1
👧👦아이들이 좋아할 특별한 이벤트! 한정 혜택으로 무료 참여 기회를 드려요! 놓치지 마세요! 자세한 내용은 <URL>에서 확인해주세요!,C007884-02,75,1,0,1
🎉한정 이벤트! 지금 <URL>에서 게임 아이템을 구매하면 50% 환급! 놓치지 마세요! 🎮,C007885-01,51,1,0,1
⚡긴급! <URL>에서 오늘만 현금 결제 시 추가 보너스 지급! 기회를 잡으세요! 💰,C007885-02,47,1,0,1
🎉 한정 이벤트! 지금 <URL>에서 게임 아이템을 구매하면 무료로 추가 보상을 드려요! 기회를 놓치지 마세요!,C007886-01,62,1,0,1
🔥 긴급! <URL>에서 현금 구매 시 50% 환급 혜택! 빠르게 참여하세요! <PHONE>,C007886-02,51,1,1,1
🎮 긴급! 지금 접속하면 한정판 아이템을 무료로 드려요! 기회를 놓치지 마세요! <URL> <PHONE>.,C007887-01,59,1,1,1
🚀 본인인증 후 3천 원 즉시 환급! 이번 주 한정으로 제공되는 혜택을 꼭 누려보세요! <URL>.,C007887-02,55,1,0,1
"긴급! 지금 <URL>에서 무료 아이템을 받으세요! 선착순 한정 이벤트로, 놓치면 후회할 기회입니다! <PHONE>으로 문의하세요!",C007888-01,73,1,1,1
당첨 기회! <URL>에 접속하고 본인인증을 완료하면 특별 보상을 드립니다! 이 기회를 통해 게임 폐인이 되지 않도록 주의하세요!,C007888-02,72,1,0,1
🎉한정 이벤트! <URL>에서 무료 체험 기회를 놓치지 마세요! 선착순으로 100명에게 특별 혜택이 제공됩니다! <PHONE>으로 문의하세요!,C007893-01,79,1,1,1
🚀긴급 공지! <URL>에서 무료로 상품을 받아보세요! 지금 참여하면 추가 보너스까지! 기회를 놓치지 마세요!,C007893-02,61,1,0,1
긴급! 당신만을 위한 특별 이벤트에 초대합니다! 무료 혜택이 가득하니 놓치지 마세요! 자세한 내용은 <URL>에서 확인하세요! <PHONE>으로 문의도 가능합니다.,C007894-01,91,1,1,1
한정된 시간 동안만 제공되는 무료 이벤트에 참여하세요! 당신의 운을 시험해볼 기회! 자세한 사항은 <URL>를 방문하세요!,C007894-02,68,1,0,1
🚨한정 이벤트! 지금 가입하면 <URL>에서 무료 혜택을 드려요! 서두르세요! <PHONE>,C007895-01,51,1,1,1
🎉당첨의 기회! <URL>에 접속하고 간단한 본인인증 후 무료 선물을 받아가세요!,C007895-02,45,1,0,1
🎉선착순 100명에게 무료 기프티콘 증정! 지금 바로 <URL>에서 확인하세요!<PHONE>,C007896-01,51,1,1,1
🎉긴급! 당신이 선택한 행운의 주인공이 되었습니다! <URL>에서 특별한 혜택을 확인하세요! <PHONE>으로 연락 주세요!,C008077-01,69,1,1,1
🔥무료 이벤트! 당신의 운을 시험해보세요! <URL>에서 당첨 확인하고 <PHONE>으로 연락주세요!,C008077-02,56,1,1,1
🎉 한정 이벤트! <URL>에서 무료 상품을 받아보세요! 선착순 100명에게만 기회! <PHONE>으로 지금 바로 확인하세요!,C008078-01,70,1,1,1
🚀 긴급! <URL>에 접속하시면 특별한 혜택이 기다리고 있어요! 지금 바로 확인하지 않으면 후회할걸요! <PHONE>으로도 문의 가능!,C008078-02,76,1,1,1
🎉축하합니다! 당신은 <URL>에서 진행하는 무료 경품 이벤트의 당첨자로 선정되었습니다! <PHONE>으로 연락 주세요!,C008079-01,67,1,1,1
